Text Collection,# of Positive Labeled Documents,k,One Class Learning Threshold,F1 Score
SyskillWebert,20,19,0.15,0.0159
SyskillWebert,20,19,0.20,0.0010
SyskillWebert,20,19,0.25,0.0000
SyskillWebert,20,19,0.30,0.0000
SyskillWebert,20,19,0.35,0.0000
SyskillWebert,20,19,0.40,0.0000
SyskillWebert,20,19,0.45,0.0000
SyskillWebert,20,19,0.50,0.0000
SyskillWebert,20,19,0.55,0.0000
SyskillWebert,20,19,0.60,0.0000
SyskillWebert,20,19,0.65,0.0000
SyskillWebert,20,19,0.70,0.0000
SyskillWebert,20,19,0.75,0.0000
SyskillWebert,20,19,0.80,0.0000
SyskillWebert,20,19,0.85,0.0000
SyskillWebert,20,19,0.90,0.0000
SyskillWebert,20,19,0.95,0.0000
SyskillWebert,20,19,average+1sigma,0.0894
SyskillWebert,20,19,average+2sigma,0.0729
SyskillWebert,20,19,average+3sigma,0.0611
SyskillWebert,20,19,average-1sigma,0.1251
SyskillWebert,20,19,average-2sigma,0.1530
SyskillWebert,20,19,average-3sigma,0.1950
SyskillWebert,20,19,average,0.1046
SyskillWebert,20,19,minimum,0.5063
SyskillWebert,20,1,0.05,0.5467
SyskillWebert,20,1,0.10,0.6921
SyskillWebert,20,1,0.15,0.5793
SyskillWebert,20,1,0.20,0.4024
SyskillWebert,20,1,0.25,0.2857
SyskillWebert,20,1,0.30,0.2176
SyskillWebert,20,1,0.35,0.1835
SyskillWebert,20,1,0.40,0.1704
SyskillWebert,20,1,0.45,0.1510
SyskillWebert,20,1,0.50,0.1294
SyskillWebert,20,1,0.55,0.0919
SyskillWebert,20,1,0.60,0.0796
SyskillWebert,20,1,0.65,0.0726
SyskillWebert,20,1,0.70,0.0663
SyskillWebert,20,1,0.75,0.0613
SyskillWebert,20,1,0.80,0.0613
SyskillWebert,20,1,0.85,0.0485
SyskillWebert,20,1,0.90,0.0412
SyskillWebert,20,1,0.95,0.0246
SyskillWebert,20,1,average+1sigma,0.0103
SyskillWebert,20,1,average+2sigma,0.0103
SyskillWebert,20,1,average+3sigma,0.0076
SyskillWebert,20,1,average-1sigma,0.0103
SyskillWebert,20,1,average-2sigma,0.0185
SyskillWebert,20,1,average-3sigma,0.0184
SyskillWebert,20,1,average,0.0103
SyskillWebert,20,1,minimum,0.1421
SyskillWebert,20,3,0.05,0.6544
SyskillWebert,20,3,0.10,0.6997
SyskillWebert,20,3,0.15,0.4482
SyskillWebert,20,3,0.20,0.2547
SyskillWebert,20,3,0.25,0.1571
SyskillWebert,20,3,0.30,0.1092
SyskillWebert,20,3,0.35,0.0835
SyskillWebert,20,3,0.40,0.0517
SyskillWebert,20,3,0.45,0.0209
SyskillWebert,20,3,0.50,0.0137
SyskillWebert,20,3,0.55,0.0040
SyskillWebert,20,3,0.60,0.0040
SyskillWebert,20,3,0.65,0.0040
SyskillWebert,20,3,0.70,0.0011
SyskillWebert,20,3,0.75,0.0000
SyskillWebert,20,3,0.80,0.0000
SyskillWebert,20,3,0.85,0.0000
SyskillWebert,20,3,0.90,0.0000
SyskillWebert,20,3,0.95,0.0000
SyskillWebert,20,3,average+1sigma,0.0192
SyskillWebert,20,3,average+2sigma,0.0129
SyskillWebert,20,3,average+3sigma,0.0114
SyskillWebert,20,3,average-1sigma,0.0273
SyskillWebert,20,3,average-2sigma,0.0333
SyskillWebert,20,3,average-3sigma,0.0397
SyskillWebert,20,3,average,0.0223
SyskillWebert,20,3,minimum,0.1857
SyskillWebert,20,5,0.05,0.7233
SyskillWebert,20,5,0.10,0.6430
SyskillWebert,20,5,0.15,0.3327
SyskillWebert,20,5,0.20,0.1490
SyskillWebert,20,5,0.25,0.0857
SyskillWebert,20,5,0.30,0.0361
SyskillWebert,20,5,0.35,0.0112
SyskillWebert,20,5,0.40,0.0049
SyskillWebert,20,5,0.45,0.0011
SyskillWebert,20,5,0.50,0.0000
SyskillWebert,20,5,0.55,0.0000
SyskillWebert,20,5,0.60,0.0000
SyskillWebert,20,5,0.65,0.0000
SyskillWebert,20,5,0.70,0.0000
SyskillWebert,20,5,0.75,0.0000
SyskillWebert,20,5,0.80,0.0000
SyskillWebert,20,5,0.85,0.0000
SyskillWebert,20,5,0.90,0.0000
SyskillWebert,20,5,0.95,0.0000
SyskillWebert,20,5,average+1sigma,0.0220
SyskillWebert,20,5,average+2sigma,0.0155
SyskillWebert,20,5,average+3sigma,0.0147
SyskillWebert,20,5,average-1sigma,0.0402
SyskillWebert,20,5,average-2sigma,0.0530
SyskillWebert,20,5,average-3sigma,0.0627
SyskillWebert,20,5,average,0.0271
SyskillWebert,20,5,minimum,0.2129
SyskillWebert,20,7,0.05,0.7662
SyskillWebert,20,7,0.10,0.5737
SyskillWebert,20,7,0.15,0.2370
SyskillWebert,20,7,0.20,0.1004
SyskillWebert,20,7,0.25,0.0276
SyskillWebert,20,7,0.30,0.0065
SyskillWebert,20,7,0.35,0.0020
SyskillWebert,20,7,0.40,0.0000
SyskillWebert,20,7,0.45,0.0000
SyskillWebert,20,7,0.50,0.0000
SyskillWebert,20,7,0.55,0.0000
SyskillWebert,20,7,0.60,0.0000
SyskillWebert,20,7,0.65,0.0000
SyskillWebert,20,7,0.70,0.0000
SyskillWebert,20,7,0.75,0.0000
SyskillWebert,20,7,0.80,0.0000
SyskillWebert,20,7,0.85,0.0000
SyskillWebert,20,7,0.90,0.0000
SyskillWebert,20,7,0.95,0.0000
SyskillWebert,20,7,average+1sigma,0.0282
SyskillWebert,20,7,average+2sigma,0.0220
SyskillWebert,20,7,average+3sigma,0.0164
SyskillWebert,20,7,average-1sigma,0.0501
SyskillWebert,20,7,average-2sigma,0.0695
SyskillWebert,20,7,average-3sigma,0.0878
SyskillWebert,20,7,average,0.0386
SyskillWebert,20,7,minimum,0.2526
SyskillWebert,20,9,0.05,0.7909
SyskillWebert,20,9,0.10,0.5088
SyskillWebert,20,9,0.15,0.1687
SyskillWebert,20,9,0.20,0.0443
SyskillWebert,20,9,0.25,0.0088
SyskillWebert,20,9,0.30,0.0010
SyskillWebert,20,9,0.35,0.0000
SyskillWebert,20,9,0.40,0.0000
SyskillWebert,20,9,0.45,0.0000
SyskillWebert,20,9,0.50,0.0000
SyskillWebert,20,9,0.55,0.0000
SyskillWebert,20,9,0.60,0.0000
SyskillWebert,20,9,0.65,0.0000
SyskillWebert,20,9,0.70,0.0000
SyskillWebert,20,9,0.75,0.0000
SyskillWebert,20,9,0.80,0.0000
SyskillWebert,20,9,0.85,0.0000
SyskillWebert,20,9,0.90,0.0000
SyskillWebert,20,9,0.95,0.0000
SyskillWebert,20,9,average+1sigma,0.0384
SyskillWebert,20,9,average+2sigma,0.0310
SyskillWebert,20,9,average+3sigma,0.0243
SyskillWebert,20,9,average-1sigma,0.0603
SyskillWebert,20,9,average-2sigma,0.0871
SyskillWebert,20,9,average-3sigma,0.1107
SyskillWebert,20,9,average,0.0461
SyskillWebert,20,9,minimum,0.3024
SyskillWebert,30,11,0.05,0.7745
SyskillWebert,30,11,0.10,0.5608
SyskillWebert,30,11,0.15,0.2184
SyskillWebert,30,11,0.20,0.0619
SyskillWebert,30,11,0.25,0.0130
SyskillWebert,30,11,0.30,0.0039
SyskillWebert,30,11,0.35,0.0000
SyskillWebert,30,11,0.40,0.0000
SyskillWebert,30,11,0.45,0.0000
SyskillWebert,30,11,0.50,0.0000
SyskillWebert,30,11,0.55,0.0000
SyskillWebert,30,11,0.60,0.0000
SyskillWebert,30,11,0.65,0.0000
SyskillWebert,30,11,0.70,0.0000
SyskillWebert,30,11,0.75,0.0000
SyskillWebert,30,11,0.80,0.0000
SyskillWebert,30,11,0.85,0.0000
SyskillWebert,30,11,0.90,0.0000
SyskillWebert,30,11,0.95,0.0000
SyskillWebert,30,11,average+1sigma,0.0748
SyskillWebert,30,11,average+2sigma,0.0596
SyskillWebert,30,11,average+3sigma,0.0563
SyskillWebert,30,11,average-1sigma,0.1335
SyskillWebert,30,11,average-2sigma,0.1675
SyskillWebert,30,11,average-3sigma,0.2013
SyskillWebert,30,11,average,0.1022
SyskillWebert,30,11,minimum,0.4954
SyskillWebert,30,13,0.05,0.7934
SyskillWebert,30,13,0.10,0.5071
SyskillWebert,30,13,0.15,0.1737
SyskillWebert,30,13,0.20,0.0416
SyskillWebert,30,13,0.25,0.0089
SyskillWebert,30,13,0.30,0.0014
SyskillWebert,30,13,0.35,0.0000
SyskillWebert,30,13,0.40,0.0000
SyskillWebert,30,13,0.45,0.0000
SyskillWebert,30,13,0.50,0.0000
SyskillWebert,30,13,0.55,0.0000
SyskillWebert,30,13,0.60,0.0000
SyskillWebert,30,13,0.65,0.0000
SyskillWebert,30,13,0.70,0.0000
SyskillWebert,30,13,0.75,0.0000
SyskillWebert,30,13,0.80,0.0000
SyskillWebert,30,13,0.85,0.0000
SyskillWebert,30,13,0.90,0.0000
SyskillWebert,30,13,0.95,0.0000
SyskillWebert,30,13,average+1sigma,0.0981
SyskillWebert,30,13,average+2sigma,0.0731
SyskillWebert,30,13,average+3sigma,0.0669
SyskillWebert,30,13,average-1sigma,0.1617
SyskillWebert,30,13,average-2sigma,0.1880
SyskillWebert,30,13,average-3sigma,0.2212
SyskillWebert,30,13,average,0.1262
SyskillWebert,30,13,minimum,0.5520
SyskillWebert,30,15,0.05,0.8087
SyskillWebert,30,15,0.10,0.4591
SyskillWebert,30,15,0.15,0.1292
SyskillWebert,30,15,0.20,0.0224
SyskillWebert,30,15,0.25,0.0026
SyskillWebert,30,15,0.30,0.0000
SyskillWebert,30,15,0.35,0.0000
SyskillWebert,30,15,0.40,0.0000
SyskillWebert,30,15,0.45,0.0000
SyskillWebert,30,15,0.50,0.0000
SyskillWebert,30,15,0.55,0.0000
SyskillWebert,30,15,0.60,0.0000
SyskillWebert,30,15,0.65,0.0000
SyskillWebert,30,15,0.70,0.0000
SyskillWebert,30,15,0.75,0.0000
SyskillWebert,30,15,0.80,0.0000
SyskillWebert,30,15,0.85,0.0000
SyskillWebert,30,15,0.90,0.0000
SyskillWebert,30,15,0.95,0.0000
SyskillWebert,30,15,average+1sigma,0.1232
SyskillWebert,30,15,average+2sigma,0.0951
SyskillWebert,30,15,average+3sigma,0.0763
SyskillWebert,30,15,average-1sigma,0.1762
SyskillWebert,30,15,average-2sigma,0.2067
SyskillWebert,30,15,average-3sigma,0.2425
SyskillWebert,30,15,average,0.1481
SyskillWebert,30,15,minimum,0.5930
SyskillWebert,30,17,0.05,0.8077
SyskillWebert,30,17,0.10,0.4043
SyskillWebert,30,17,0.15,0.1073
SyskillWebert,30,17,0.20,0.0127
SyskillWebert,30,17,0.25,0.0026
SyskillWebert,30,17,0.30,0.0000
SyskillWebert,30,17,0.35,0.0000
SyskillWebert,30,17,0.40,0.0000
SyskillWebert,30,17,0.45,0.0000
SyskillWebert,30,17,0.50,0.0000
SyskillWebert,30,17,0.55,0.0000
SyskillWebert,30,17,0.60,0.0000
SyskillWebert,30,17,0.65,0.0000
SyskillWebert,30,17,0.70,0.0000
SyskillWebert,30,17,0.75,0.0000
SyskillWebert,30,17,0.80,0.0000
SyskillWebert,30,17,0.85,0.0000
SyskillWebert,30,17,0.90,0.0000
SyskillWebert,30,17,0.95,0.0000
SyskillWebert,30,17,average+1sigma,0.1410
SyskillWebert,30,17,average+2sigma,0.1141
SyskillWebert,30,17,average+3sigma,0.0951
SyskillWebert,30,17,average-1sigma,0.1900
SyskillWebert,30,17,average-2sigma,0.2206
SyskillWebert,30,17,average-3sigma,0.2688
SyskillWebert,30,17,average,0.1682
SyskillWebert,30,17,minimum,0.6309
SyskillWebert,30,19,0.05,0.8057
SyskillWebert,30,19,0.10,0.3639
SyskillWebert,30,19,0.15,0.0713
SyskillWebert,30,19,0.20,0.0075
SyskillWebert,30,19,0.25,0.0000
SyskillWebert,30,19,0.30,0.0000
SyskillWebert,30,19,0.35,0.0000
SyskillWebert,30,19,0.40,0.0000
SyskillWebert,30,19,0.45,0.0000
SyskillWebert,30,19,0.50,0.0000
SyskillWebert,30,19,0.55,0.0000
SyskillWebert,30,19,0.60,0.0000
SyskillWebert,30,19,0.65,0.0000
SyskillWebert,30,19,0.70,0.0000
SyskillWebert,30,19,0.75,0.0000
SyskillWebert,30,19,0.80,0.0000
SyskillWebert,30,19,0.85,0.0000
SyskillWebert,30,19,0.90,0.0000
SyskillWebert,30,19,0.95,0.0000
SyskillWebert,30,19,average+1sigma,0.1514
SyskillWebert,30,19,average+2sigma,0.1239
SyskillWebert,30,19,average+3sigma,0.1042
SyskillWebert,30,19,average-1sigma,0.2015
SyskillWebert,30,19,average-2sigma,0.2389
SyskillWebert,30,19,average-3sigma,0.2868
SyskillWebert,30,19,average,0.1780
SyskillWebert,30,19,minimum,0.6561
SyskillWebert,30,1,0.05,0.4678
SyskillWebert,30,1,0.10,0.6607
SyskillWebert,30,1,0.15,0.6146
SyskillWebert,30,1,0.20,0.4641
SyskillWebert,30,1,0.25,0.3446
SyskillWebert,30,1,0.30,0.2741
SyskillWebert,30,1,0.35,0.2357
SyskillWebert,30,1,0.40,0.2260
SyskillWebert,30,1,0.45,0.1996
SyskillWebert,30,1,0.50,0.1803
SyskillWebert,30,1,0.55,0.1341
SyskillWebert,30,1,0.60,0.1117
SyskillWebert,30,1,0.65,0.1044
SyskillWebert,30,1,0.70,0.0958
SyskillWebert,30,1,0.75,0.0883
SyskillWebert,30,1,0.80,0.0883
SyskillWebert,30,1,0.85,0.0721
SyskillWebert,30,1,0.90,0.0634
SyskillWebert,30,1,0.95,0.0420
SyskillWebert,30,1,average+1sigma,0.0113
SyskillWebert,30,1,average+2sigma,0.0113
SyskillWebert,30,1,average+3sigma,0.0080
SyskillWebert,30,1,average-1sigma,0.0170
SyskillWebert,30,1,average-2sigma,0.0269
SyskillWebert,30,1,average-3sigma,0.0332
SyskillWebert,30,1,average,0.0136
SyskillWebert,30,1,minimum,0.2176
SyskillWebert,30,3,0.05,0.5582
SyskillWebert,30,3,0.10,0.7328
SyskillWebert,30,3,0.15,0.5299
SyskillWebert,30,3,0.20,0.3362
SyskillWebert,30,3,0.25,0.2247
SyskillWebert,30,3,0.30,0.1630
SyskillWebert,30,3,0.35,0.1264
SyskillWebert,30,3,0.40,0.0838
SyskillWebert,30,3,0.45,0.0398
SyskillWebert,30,3,0.50,0.0315
SyskillWebert,30,3,0.55,0.0175
SyskillWebert,30,3,0.60,0.0148
SyskillWebert,30,3,0.65,0.0136
SyskillWebert,30,3,0.70,0.0028
SyskillWebert,30,3,0.75,0.0014
SyskillWebert,30,3,0.80,0.0000
SyskillWebert,30,3,0.85,0.0000
SyskillWebert,30,3,0.90,0.0000
SyskillWebert,30,3,0.95,0.0000
SyskillWebert,30,3,average+1sigma,0.0330
SyskillWebert,30,3,average+2sigma,0.0303
SyskillWebert,30,3,average+3sigma,0.0276
SyskillWebert,30,3,average-1sigma,0.0528
SyskillWebert,30,3,average-2sigma,0.0722
SyskillWebert,30,3,average-3sigma,0.0895
SyskillWebert,30,3,average,0.0374
SyskillWebert,30,3,minimum,0.2676
SyskillWebert,30,5,0.05,0.6357
SyskillWebert,30,5,0.10,0.7140
SyskillWebert,30,5,0.15,0.4422
SyskillWebert,30,5,0.20,0.2365
SyskillWebert,30,5,0.25,0.1367
SyskillWebert,30,5,0.30,0.0764
SyskillWebert,30,5,0.35,0.0367
SyskillWebert,30,5,0.40,0.0200
SyskillWebert,30,5,0.45,0.0128
SyskillWebert,30,5,0.50,0.0014
SyskillWebert,30,5,0.55,0.0000
SyskillWebert,30,5,0.60,0.0000
SyskillWebert,30,5,0.65,0.0000
SyskillWebert,30,5,0.70,0.0000
SyskillWebert,30,5,0.75,0.0000
SyskillWebert,30,5,0.80,0.0000
SyskillWebert,30,5,0.85,0.0000
SyskillWebert,30,5,0.90,0.0000
SyskillWebert,30,5,0.95,0.0000
SyskillWebert,30,5,average+1sigma,0.0419
SyskillWebert,30,5,average+2sigma,0.0371
SyskillWebert,30,5,average+3sigma,0.0346
SyskillWebert,30,5,average-1sigma,0.0713
SyskillWebert,30,5,average-2sigma,0.0873
SyskillWebert,30,5,average-3sigma,0.1224
SyskillWebert,30,5,average,0.0472
SyskillWebert,30,5,minimum,0.3038
SyskillWebert,30,7,0.05,0.6879
SyskillWebert,30,7,0.10,0.6724
SyskillWebert,30,7,0.15,0.3533
SyskillWebert,30,7,0.20,0.1585
SyskillWebert,30,7,0.25,0.0653
SyskillWebert,30,7,0.30,0.0277
SyskillWebert,30,7,0.35,0.0106
SyskillWebert,30,7,0.40,0.0027
SyskillWebert,30,7,0.45,0.0000
SyskillWebert,30,7,0.50,0.0000
SyskillWebert,30,7,0.55,0.0000
SyskillWebert,30,7,0.60,0.0000
SyskillWebert,30,7,0.65,0.0000
SyskillWebert,30,7,0.70,0.0000
SyskillWebert,30,7,0.75,0.0000
SyskillWebert,30,7,0.80,0.0000
SyskillWebert,30,7,0.85,0.0000
SyskillWebert,30,7,0.90,0.0000
SyskillWebert,30,7,0.95,0.0000
SyskillWebert,30,7,average+1sigma,0.0506
SyskillWebert,30,7,average+2sigma,0.0449
SyskillWebert,30,7,average+3sigma,0.0413
SyskillWebert,30,7,average-1sigma,0.0846
SyskillWebert,30,7,average-2sigma,0.1173
SyskillWebert,30,7,average-3sigma,0.1468
SyskillWebert,30,7,average,0.0646
SyskillWebert,30,7,minimum,0.3687
SyskillWebert,30,9,0.05,0.7393
SyskillWebert,30,9,0.10,0.6239
SyskillWebert,30,9,0.15,0.2870
SyskillWebert,30,9,0.20,0.1001
SyskillWebert,30,9,0.25,0.0352
SyskillWebert,30,9,0.30,0.0106
SyskillWebert,30,9,0.35,0.0027
SyskillWebert,30,9,0.40,0.0000
SyskillWebert,30,9,0.45,0.0000
SyskillWebert,30,9,0.50,0.0000
SyskillWebert,30,9,0.55,0.0000
SyskillWebert,30,9,0.60,0.0000
SyskillWebert,30,9,0.65,0.0000
SyskillWebert,30,9,0.70,0.0000
SyskillWebert,30,9,0.75,0.0000
SyskillWebert,30,9,0.80,0.0000
SyskillWebert,30,9,0.85,0.0000
SyskillWebert,30,9,0.90,0.0000
SyskillWebert,30,9,0.95,0.0000
SyskillWebert,30,9,average+1sigma,0.0599
SyskillWebert,30,9,average+2sigma,0.0543
SyskillWebert,30,9,average+3sigma,0.0500
SyskillWebert,30,9,average-1sigma,0.1098
SyskillWebert,30,9,average-2sigma,0.1392
SyskillWebert,30,9,average-3sigma,0.1774
SyskillWebert,30,9,average,0.0803
SyskillWebert,30,9,minimum,0.4354
SyskillWebert,5,11,0.05,0.6409
SyskillWebert,5,11,0.10,0.2111
SyskillWebert,5,11,0.15,0.0504
SyskillWebert,5,11,0.20,0.0147
SyskillWebert,5,11,0.25,0.0016
SyskillWebert,5,11,0.30,0.0007
SyskillWebert,5,11,0.35,0.0007
SyskillWebert,5,11,0.40,0.0000
SyskillWebert,5,11,0.45,0.0000
SyskillWebert,5,11,0.50,0.0000
SyskillWebert,5,11,0.55,0.0000
SyskillWebert,5,11,0.60,0.0000
SyskillWebert,5,11,0.65,0.0000
SyskillWebert,5,11,0.70,0.0000
SyskillWebert,5,11,0.75,0.0000
SyskillWebert,5,11,0.80,0.0000
SyskillWebert,5,11,0.85,0.0000
SyskillWebert,5,11,0.90,0.0000
SyskillWebert,5,11,0.95,0.0000
SyskillWebert,5,11,average+1sigma,0.0047
SyskillWebert,5,11,average+2sigma,0.0022
SyskillWebert,5,11,average+3sigma,0.0004
SyskillWebert,5,11,average-1sigma,0.0054
SyskillWebert,5,11,average-2sigma,0.0070
SyskillWebert,5,11,average-3sigma,0.0096
SyskillWebert,5,11,average,0.0047
SyskillWebert,5,11,minimum,0.0070
SyskillWebert,5,13,0.05,0.6409
SyskillWebert,5,13,0.10,0.2111
SyskillWebert,5,13,0.15,0.0504
SyskillWebert,5,13,0.20,0.0147
SyskillWebert,5,13,0.25,0.0016
SyskillWebert,5,13,0.30,0.0007
SyskillWebert,5,13,0.35,0.0007
SyskillWebert,5,13,0.40,0.0000
SyskillWebert,5,13,0.45,0.0000
SyskillWebert,5,13,0.50,0.0000
SyskillWebert,5,13,0.55,0.0000
SyskillWebert,5,13,0.60,0.0000
SyskillWebert,5,13,0.65,0.0000
SyskillWebert,5,13,0.70,0.0000
SyskillWebert,5,13,0.75,0.0000
SyskillWebert,5,13,0.80,0.0000
SyskillWebert,5,13,0.85,0.0000
SyskillWebert,5,13,0.90,0.0000
SyskillWebert,5,13,0.95,0.0000
SyskillWebert,5,13,average+1sigma,0.0047
SyskillWebert,5,13,average+2sigma,0.0022
SyskillWebert,5,13,average+3sigma,0.0004
SyskillWebert,5,13,average-1sigma,0.0054
SyskillWebert,5,13,average-2sigma,0.0070
SyskillWebert,5,13,average-3sigma,0.0096
SyskillWebert,5,13,average,0.0047
SyskillWebert,5,13,minimum,0.0070
SyskillWebert,5,15,0.05,0.6409
SyskillWebert,5,15,0.10,0.2111
SyskillWebert,5,15,0.15,0.0504
SyskillWebert,5,15,0.20,0.0147
SyskillWebert,5,15,0.25,0.0016
SyskillWebert,5,15,0.30,0.0007
SyskillWebert,5,15,0.35,0.0007
SyskillWebert,5,15,0.40,0.0000
SyskillWebert,5,15,0.45,0.0000
SyskillWebert,5,15,0.50,0.0000
SyskillWebert,5,15,0.55,0.0000
SyskillWebert,5,15,0.60,0.0000
SyskillWebert,5,15,0.65,0.0000
SyskillWebert,5,15,0.70,0.0000
SyskillWebert,5,15,0.75,0.0000
SyskillWebert,5,15,0.80,0.0000
SyskillWebert,5,15,0.85,0.0000
SyskillWebert,5,15,0.90,0.0000
SyskillWebert,5,15,0.95,0.0000
SyskillWebert,5,15,average+1sigma,0.0047
SyskillWebert,5,15,average+2sigma,0.0022
SyskillWebert,5,15,average+3sigma,0.0004
SyskillWebert,5,15,average-1sigma,0.0054
SyskillWebert,5,15,average-2sigma,0.0070
SyskillWebert,5,15,average-3sigma,0.0096
SyskillWebert,5,15,average,0.0047
SyskillWebert,5,15,minimum,0.0070
SyskillWebert,5,17,0.05,0.6409
SyskillWebert,5,17,0.10,0.2111
SyskillWebert,5,17,0.15,0.0504
SyskillWebert,5,17,0.20,0.0147
SyskillWebert,5,17,0.25,0.0016
SyskillWebert,5,17,0.30,0.0007
SyskillWebert,5,17,0.35,0.0007
SyskillWebert,5,17,0.40,0.0000
SyskillWebert,5,17,0.45,0.0000
SyskillWebert,5,17,0.50,0.0000
SyskillWebert,5,17,0.55,0.0000
SyskillWebert,5,17,0.60,0.0000
SyskillWebert,5,17,0.65,0.0000
SyskillWebert,5,17,0.70,0.0000
SyskillWebert,5,17,0.75,0.0000
SyskillWebert,5,17,0.80,0.0000
SyskillWebert,5,17,0.85,0.0000
SyskillWebert,5,17,0.90,0.0000
SyskillWebert,5,17,0.95,0.0000
SyskillWebert,5,17,average+1sigma,0.0047
SyskillWebert,5,17,average+2sigma,0.0022
SyskillWebert,5,17,average+3sigma,0.0004
SyskillWebert,5,17,average-1sigma,0.0054
SyskillWebert,5,17,average-2sigma,0.0070
SyskillWebert,5,17,average-3sigma,0.0096
SyskillWebert,5,17,average,0.0047
SyskillWebert,5,17,minimum,0.0070
SyskillWebert,5,19,0.05,0.6409
SyskillWebert,5,19,0.10,0.2111
SyskillWebert,5,19,0.15,0.0504
SyskillWebert,5,19,0.20,0.0147
SyskillWebert,5,19,0.25,0.0016
SyskillWebert,5,19,0.30,0.0007
SyskillWebert,5,19,0.35,0.0007
SyskillWebert,5,19,0.40,0.0000
SyskillWebert,5,19,0.45,0.0000
SyskillWebert,5,19,0.50,0.0000
SyskillWebert,5,19,0.55,0.0000
SyskillWebert,5,19,0.60,0.0000
SyskillWebert,5,19,0.65,0.0000
SyskillWebert,5,19,0.70,0.0000
SyskillWebert,5,19,0.75,0.0000
SyskillWebert,5,19,0.80,0.0000
SyskillWebert,5,19,0.85,0.0000
SyskillWebert,5,19,0.90,0.0000
SyskillWebert,5,19,0.95,0.0000
SyskillWebert,5,19,average+1sigma,0.0047
SyskillWebert,5,19,average+2sigma,0.0022
SyskillWebert,5,19,average+3sigma,0.0004
SyskillWebert,5,19,average-1sigma,0.0054
SyskillWebert,5,19,average-2sigma,0.0070
SyskillWebert,5,19,average-3sigma,0.0096
SyskillWebert,5,19,average,0.0047
SyskillWebert,5,19,minimum,0.0070
SyskillWebert,5,1,0.05,0.6871
SyskillWebert,5,1,0.10,0.5545
SyskillWebert,5,1,0.15,0.3087
SyskillWebert,5,1,0.20,0.1757
SyskillWebert,5,1,0.25,0.1163
SyskillWebert,5,1,0.30,0.0866
SyskillWebert,5,1,0.35,0.0713
SyskillWebert,5,1,0.40,0.0602
SyskillWebert,5,1,0.45,0.0552
SyskillWebert,5,1,0.50,0.0463
SyskillWebert,5,1,0.55,0.0328
SyskillWebert,5,1,0.60,0.0278
SyskillWebert,5,1,0.65,0.0231
SyskillWebert,5,1,0.70,0.0211
SyskillWebert,5,1,0.75,0.0163
SyskillWebert,5,1,0.80,0.0163
SyskillWebert,5,1,0.85,0.0111
SyskillWebert,5,1,0.90,0.0096
SyskillWebert,5,1,0.95,0.0074
SyskillWebert,5,1,average+1sigma,0.0022
SyskillWebert,5,1,average+2sigma,0.0007
SyskillWebert,5,1,average+3sigma,0.0000
SyskillWebert,5,1,average-1sigma,0.0039
SyskillWebert,5,1,average-2sigma,0.0039
SyskillWebert,5,1,average-3sigma,0.0039
SyskillWebert,5,1,average,0.0022
SyskillWebert,5,1,minimum,0.0063
SyskillWebert,5,3,0.05,0.7298
SyskillWebert,5,3,0.10,0.3720
SyskillWebert,5,3,0.15,0.1326
SyskillWebert,5,3,0.20,0.0608
SyskillWebert,5,3,0.25,0.0287
SyskillWebert,5,3,0.30,0.0146
SyskillWebert,5,3,0.35,0.0082
SyskillWebert,5,3,0.40,0.0016
SyskillWebert,5,3,0.45,0.0016
SyskillWebert,5,3,0.50,0.0007
SyskillWebert,5,3,0.55,0.0007
SyskillWebert,5,3,0.60,0.0007
SyskillWebert,5,3,0.65,0.0000
SyskillWebert,5,3,0.70,0.0000
SyskillWebert,5,3,0.75,0.0000
SyskillWebert,5,3,0.80,0.0000
SyskillWebert,5,3,0.85,0.0000
SyskillWebert,5,3,0.90,0.0000
SyskillWebert,5,3,0.95,0.0000
SyskillWebert,5,3,average+1sigma,0.0055
SyskillWebert,5,3,average+2sigma,0.0031
SyskillWebert,5,3,average+3sigma,0.0016
SyskillWebert,5,3,average-1sigma,0.0063
SyskillWebert,5,3,average-2sigma,0.0078
SyskillWebert,5,3,average-3sigma,0.0097
SyskillWebert,5,3,average,0.0055
SyskillWebert,5,3,minimum,0.0074
SyskillWebert,5,5,0.05,0.6409
SyskillWebert,5,5,0.10,0.2111
SyskillWebert,5,5,0.15,0.0504
SyskillWebert,5,5,0.20,0.0147
SyskillWebert,5,5,0.25,0.0016
SyskillWebert,5,5,0.30,0.0007
SyskillWebert,5,5,0.35,0.0007
SyskillWebert,5,5,0.40,0.0000
SyskillWebert,5,5,0.45,0.0000
SyskillWebert,5,5,0.50,0.0000
SyskillWebert,5,5,0.55,0.0000
SyskillWebert,5,5,0.60,0.0000
SyskillWebert,5,5,0.65,0.0000
SyskillWebert,5,5,0.70,0.0000
SyskillWebert,5,5,0.75,0.0000
SyskillWebert,5,5,0.80,0.0000
SyskillWebert,5,5,0.85,0.0000
SyskillWebert,5,5,0.90,0.0000
SyskillWebert,5,5,0.95,0.0000
SyskillWebert,5,5,average+1sigma,0.0047
SyskillWebert,5,5,average+2sigma,0.0022
SyskillWebert,5,5,average+3sigma,0.0004
SyskillWebert,5,5,average-1sigma,0.0054
SyskillWebert,5,5,average-2sigma,0.0070
SyskillWebert,5,5,average-3sigma,0.0096
SyskillWebert,5,5,average,0.0047
SyskillWebert,5,5,minimum,0.0070
